node_id,graph_view,node_type,degree_total,weighted_degree
warehouse_measurement:measurement:synnetqos_m_00042936:bcf84fe67815,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035944:c3de27c5fd9e,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035945:27b8268395bc,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035946:4851f32b1b50,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035947:80935021bd8f,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035948:08da07e3c23a,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035949:a87e0b9bc320,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042937:c7ab2a9e7de7,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035952:cf3e8ef1a221,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035942:181e4235c973,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035953:2a1d572f3c9c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035954:9d82ee6bba9e,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035955:68a9195141e5,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035956:2a00dc083d1b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035957:b4938df22548,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035958:6c66a3602998,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035959:99b510695270,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035943:8e4f11a12f85,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042938:a42b24805f34,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042942:33db2ec5aa58,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035929:12d951a7326b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035922:0fe0f7722c0c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035923:b1870703fbc7,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035924:a56d7d18b151,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035925:00dc8b066fb9,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035926:a5d92c743304,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035927:8212a5d6b26d,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035928:beaa2e009cb3,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035932:835711388ce1,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042939:646c78bc5e41,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035933:dc3aaebf0b21,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035934:4e6ae185bd5c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035935:2d89bdb1a497,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035936:6a4971611d21,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035937:1f11f94b9712,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035938:a7d5ac5e13fd,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035939:a9e9ea812d58,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035879:56c45efc7d29,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035878:0a1defb2ca76,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035877:cd20acd74fa2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035826:57169db11e84,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035819:5893cb69b6fb,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042963:a2788cc584a4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042962:2fe07cc5b830,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035822:fee922e036c3,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035823:cf8aabc72e02,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035824:a3ba616d0d26,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035825:1c6bd4cb62b0,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035827:cf49043bde2a,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035817:70729be0f297,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035828:af1609b72577,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035829:13d3a0d43bab,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035832:d4a08a6aff12,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035833:a75716c231ad,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035834:14be330ad232,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035835:64b90fab8988,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035836:80ac414a615b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035818:f557815daa61,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035816:0a50272a28b3,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035876:8b56364f7cf2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035806:610c519287fa,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035799:8e986c9b6841,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042967:3bdf1d776b1a,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042966:d598b2b3b9d9,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035802:53f223b894f0,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035803:acf9ef333fdd,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035804:a96313a2dc46,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035805:85d5965abc2a,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035807:3cb4eb783927,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035815:40e95d28bcce,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035808:ef66d0b3be15,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035809:066cfbd87e01,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042965:f0954317b457,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042964:0f4703cc8656,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035812:a847d3461c36,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035813:d89b12145af4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035814:b4e52b613047,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035837:c842db478a66,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035838:fe2d6e51468c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035839:519cc364f852,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035867:7eceaa5db54c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042955:12da94d82e6b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042954:b7595192648c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035862:49dec0ede9f0,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035863:9750e19062b6,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035864:444cc5d2bccf,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035865:1dd497c43022,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035866:d9bddd399d82,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035868:4b3f025c0e62,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042959:772a457f45a4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035869:a1e9b56ea2d5,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042953:8ef869c91b9b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042952:bdd2679f239b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035872:4bd76e35feb2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035873:493c69173ad9,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035874:13ec15077707,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035875:ed8dc5e913e7,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035859:1ab0b4e32cb4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035858:aadb3cb4282c,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035857:e51bda19e522,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035856:86f45e8d1d9e,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042958:54e967f34440,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035842:8664af3edf78,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035843:88bf0a13d885,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035844:a0f4233c4283,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035845:464ac9ccf38f,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035846:f85dc19e12c5,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035847:dfc622910ae2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035848:157070d047b3,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035849:60c483c35725,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042957:3d08ae02e4d4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042956:f2dfdb2b16af,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035852:b69f1b2cb2a2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035853:da25894f09cb,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035854:09ea5100fea8,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035855:27e4f33758d4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042935:d4ccbccfd8ed,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00035962:fcdc72b46587,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036125:8c4ed1f4193a,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036074:026bc1158908,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036067:b30d4d9e91a6,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036068:edcf95c6cc7d,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036069:4eefbcf0d730,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042913:39be92b83ec2,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042912:e29cc5f7e5ad,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036072:a698e645f185,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036073:9e7a2a0b7cd0,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036075:568202af8d26,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036065:b34758a78739,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036076:5cc4e897f5d0,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036077:218e1ebd614f,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036078:1664dc4cf8c8,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036079:7e962ce0da32,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036082:d962b7f976b9,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036083:db08952cf1b3,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036084:542552152f4b,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036066:fdb3b79db7fd,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036064:ed4c7a3b3263,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036086:e04d53c83598,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036054:d3660da30c09,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036047:cb87bf300967,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036048:450025530703,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036049:c361518f3ea5,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042917:e58c38100be4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00042916:18ab688e2678,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036052:f743413969f4,warehouse_measurement,measurement,14,14.0
warehouse_measurement:measurement:synnetqos_m_00036053:5d23d930c3ba,warehouse_measurement,measurement,14,14.0
