node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,session_id,row_count,degraded_count,degradation_fraction
warehouse_measurement:session:s042_02686:e7f9444679f2,session,warehouse_measurement,S042_02686,synnetqos,session_id,S042_02686,S042_02686,10,10,1.0
warehouse_measurement:session:s042_02687:42f4760a4847,session,warehouse_measurement,S042_02687,synnetqos,session_id,S042_02687,S042_02687,10,4,0.4
warehouse_measurement:session:s042_02688:5ce23684d124,session,warehouse_measurement,S042_02688,synnetqos,session_id,S042_02688,S042_02688,10,2,0.2
warehouse_measurement:session:s042_02689:520053af2ca4,session,warehouse_measurement,S042_02689,synnetqos,session_id,S042_02689,S042_02689,10,0,0.0
warehouse_measurement:session:s042_02690:91efa30fa427,session,warehouse_measurement,S042_02690,synnetqos,session_id,S042_02690,S042_02690,10,3,0.3
warehouse_measurement:session:s042_02691:f32d46b942a5,session,warehouse_measurement,S042_02691,synnetqos,session_id,S042_02691,S042_02691,10,8,0.8
warehouse_measurement:session:s042_02692:ec85f2b4d8d4,session,warehouse_measurement,S042_02692,synnetqos,session_id,S042_02692,S042_02692,10,9,0.9
warehouse_measurement:session:s042_02693:01da4410d2bc,session,warehouse_measurement,S042_02693,synnetqos,session_id,S042_02693,S042_02693,10,5,0.5
warehouse_measurement:session:s042_02694:fcb61a5257f7,session,warehouse_measurement,S042_02694,synnetqos,session_id,S042_02694,S042_02694,10,10,1.0
warehouse_measurement:session:s042_02695:e5d597cc925e,session,warehouse_measurement,S042_02695,synnetqos,session_id,S042_02695,S042_02695,10,6,0.6
warehouse_measurement:session:s042_02696:f3305ad0f7f3,session,warehouse_measurement,S042_02696,synnetqos,session_id,S042_02696,S042_02696,10,4,0.4
warehouse_measurement:session:s042_02697:8192700bb583,session,warehouse_measurement,S042_02697,synnetqos,session_id,S042_02697,S042_02697,10,7,0.7
warehouse_measurement:session:s042_02698:dc10d37fb15b,session,warehouse_measurement,S042_02698,synnetqos,session_id,S042_02698,S042_02698,10,8,0.8
warehouse_measurement:session:s042_02699:206d9fc96108,session,warehouse_measurement,S042_02699,synnetqos,session_id,S042_02699,S042_02699,10,3,0.3
warehouse_measurement:session:s042_02700:08bcdcd601bc,session,warehouse_measurement,S042_02700,synnetqos,session_id,S042_02700,S042_02700,10,6,0.6
warehouse_measurement:session:s042_02701:82335537f53c,session,warehouse_measurement,S042_02701,synnetqos,session_id,S042_02701,S042_02701,10,4,0.4
warehouse_measurement:session:s042_02702:958d943a525e,session,warehouse_measurement,S042_02702,synnetqos,session_id,S042_02702,S042_02702,10,0,0.0
warehouse_measurement:session:s042_02703:cd16ddda4af0,session,warehouse_measurement,S042_02703,synnetqos,session_id,S042_02703,S042_02703,10,3,0.3
warehouse_measurement:session:s042_02704:31f5681b4570,session,warehouse_measurement,S042_02704,synnetqos,session_id,S042_02704,S042_02704,10,9,0.9
warehouse_measurement:session:s042_02705:f50491bce761,session,warehouse_measurement,S042_02705,synnetqos,session_id,S042_02705,S042_02705,10,6,0.6
warehouse_measurement:session:s042_02706:7302d8cd5a02,session,warehouse_measurement,S042_02706,synnetqos,session_id,S042_02706,S042_02706,10,1,0.1
warehouse_measurement:session:s042_02707:3e76f39cf4f4,session,warehouse_measurement,S042_02707,synnetqos,session_id,S042_02707,S042_02707,10,8,0.8
warehouse_measurement:session:s042_02708:070d298604c0,session,warehouse_measurement,S042_02708,synnetqos,session_id,S042_02708,S042_02708,10,4,0.4
warehouse_measurement:session:s042_02709:88bc54186a7b,session,warehouse_measurement,S042_02709,synnetqos,session_id,S042_02709,S042_02709,10,4,0.4
warehouse_measurement:session:s042_02710:e6832d80def9,session,warehouse_measurement,S042_02710,synnetqos,session_id,S042_02710,S042_02710,10,10,1.0
warehouse_measurement:session:s042_02711:5e97a4992ddb,session,warehouse_measurement,S042_02711,synnetqos,session_id,S042_02711,S042_02711,10,7,0.7
warehouse_measurement:session:s042_02712:4d81cc8718d4,session,warehouse_measurement,S042_02712,synnetqos,session_id,S042_02712,S042_02712,10,10,1.0
warehouse_measurement:session:s042_02713:a1e066c1183c,session,warehouse_measurement,S042_02713,synnetqos,session_id,S042_02713,S042_02713,10,0,0.0
warehouse_measurement:session:s042_02714:bc4df2b981ff,session,warehouse_measurement,S042_02714,synnetqos,session_id,S042_02714,S042_02714,10,2,0.2
warehouse_measurement:session:s042_02715:d6b000eb6915,session,warehouse_measurement,S042_02715,synnetqos,session_id,S042_02715,S042_02715,10,8,0.8
warehouse_measurement:session:s042_02716:89da1cfe7d93,session,warehouse_measurement,S042_02716,synnetqos,session_id,S042_02716,S042_02716,10,1,0.1
warehouse_measurement:session:s042_02717:7d2f428024ae,session,warehouse_measurement,S042_02717,synnetqos,session_id,S042_02717,S042_02717,10,5,0.5
warehouse_measurement:session:s042_02718:f492b1407ede,session,warehouse_measurement,S042_02718,synnetqos,session_id,S042_02718,S042_02718,10,5,0.5
warehouse_measurement:session:s042_02719:e50da85fd473,session,warehouse_measurement,S042_02719,synnetqos,session_id,S042_02719,S042_02719,10,1,0.1
warehouse_measurement:session:s042_02720:52bbee956e18,session,warehouse_measurement,S042_02720,synnetqos,session_id,S042_02720,S042_02720,10,4,0.4
warehouse_measurement:session:s042_02721:cb32a67088a1,session,warehouse_measurement,S042_02721,synnetqos,session_id,S042_02721,S042_02721,10,0,0.0
warehouse_measurement:session:s042_02722:181317882ecd,session,warehouse_measurement,S042_02722,synnetqos,session_id,S042_02722,S042_02722,10,0,0.0
warehouse_measurement:session:s042_02723:177d83664dcd,session,warehouse_measurement,S042_02723,synnetqos,session_id,S042_02723,S042_02723,10,7,0.7
warehouse_measurement:session:s042_02724:a07743d4743a,session,warehouse_measurement,S042_02724,synnetqos,session_id,S042_02724,S042_02724,10,10,1.0
warehouse_measurement:session:s042_02725:872440546f10,session,warehouse_measurement,S042_02725,synnetqos,session_id,S042_02725,S042_02725,10,0,0.0
warehouse_measurement:session:s042_02726:b4561ec01e3d,session,warehouse_measurement,S042_02726,synnetqos,session_id,S042_02726,S042_02726,10,10,1.0
warehouse_measurement:session:s042_02727:ab4b178d7f8e,session,warehouse_measurement,S042_02727,synnetqos,session_id,S042_02727,S042_02727,10,1,0.1
warehouse_measurement:session:s042_02728:15cbe8cd10f3,session,warehouse_measurement,S042_02728,synnetqos,session_id,S042_02728,S042_02728,10,1,0.1
warehouse_measurement:session:s042_02729:58dfe06aec3c,session,warehouse_measurement,S042_02729,synnetqos,session_id,S042_02729,S042_02729,10,6,0.6
warehouse_measurement:session:s042_02730:56e79853e2fd,session,warehouse_measurement,S042_02730,synnetqos,session_id,S042_02730,S042_02730,10,9,0.9
warehouse_measurement:session:s042_02731:8a36e46f4916,session,warehouse_measurement,S042_02731,synnetqos,session_id,S042_02731,S042_02731,10,4,0.4
warehouse_measurement:session:s042_02732:9357987dbe06,session,warehouse_measurement,S042_02732,synnetqos,session_id,S042_02732,S042_02732,10,2,0.2
warehouse_measurement:session:s042_02733:b82870bf97d8,session,warehouse_measurement,S042_02733,synnetqos,session_id,S042_02733,S042_02733,10,0,0.0
warehouse_measurement:session:s042_02734:e7db253595c6,session,warehouse_measurement,S042_02734,synnetqos,session_id,S042_02734,S042_02734,10,6,0.6
warehouse_measurement:session:s042_02735:26b28bc0e893,session,warehouse_measurement,S042_02735,synnetqos,session_id,S042_02735,S042_02735,10,9,0.9
warehouse_measurement:session:s042_02736:4493fab52a69,session,warehouse_measurement,S042_02736,synnetqos,session_id,S042_02736,S042_02736,10,10,1.0
warehouse_measurement:session:s042_02737:fe2f878a9880,session,warehouse_measurement,S042_02737,synnetqos,session_id,S042_02737,S042_02737,10,6,0.6
warehouse_measurement:session:s042_02738:bd37648db99d,session,warehouse_measurement,S042_02738,synnetqos,session_id,S042_02738,S042_02738,10,2,0.2
warehouse_measurement:session:s042_02739:348438be2ec1,session,warehouse_measurement,S042_02739,synnetqos,session_id,S042_02739,S042_02739,10,4,0.4
warehouse_measurement:session:s042_02740:c79dff84c138,session,warehouse_measurement,S042_02740,synnetqos,session_id,S042_02740,S042_02740,10,10,1.0
warehouse_measurement:session:s042_02741:2415c0374294,session,warehouse_measurement,S042_02741,synnetqos,session_id,S042_02741,S042_02741,10,1,0.1
warehouse_measurement:session:s042_02742:74ed71de8f96,session,warehouse_measurement,S042_02742,synnetqos,session_id,S042_02742,S042_02742,10,6,0.6
warehouse_measurement:session:s042_02743:2eacf49eb0d2,session,warehouse_measurement,S042_02743,synnetqos,session_id,S042_02743,S042_02743,10,8,0.8
warehouse_measurement:session:s042_02744:203e4d53eb8a,session,warehouse_measurement,S042_02744,synnetqos,session_id,S042_02744,S042_02744,10,9,0.9
warehouse_measurement:session:s042_02745:dbf23499d536,session,warehouse_measurement,S042_02745,synnetqos,session_id,S042_02745,S042_02745,10,5,0.5
warehouse_measurement:session:s042_02746:f38d3356bfda,session,warehouse_measurement,S042_02746,synnetqos,session_id,S042_02746,S042_02746,10,9,0.9
warehouse_measurement:session:s042_02747:c6bf2fc111f1,session,warehouse_measurement,S042_02747,synnetqos,session_id,S042_02747,S042_02747,10,9,0.9
warehouse_measurement:session:s042_02748:7d9437d53afb,session,warehouse_measurement,S042_02748,synnetqos,session_id,S042_02748,S042_02748,10,8,0.8
warehouse_measurement:session:s042_02749:4ed74c519f7c,session,warehouse_measurement,S042_02749,synnetqos,session_id,S042_02749,S042_02749,10,8,0.8
warehouse_measurement:session:s042_02750:e4aff1bc8bb2,session,warehouse_measurement,S042_02750,synnetqos,session_id,S042_02750,S042_02750,10,4,0.4
warehouse_measurement:session:s042_02751:54326b0a05ce,session,warehouse_measurement,S042_02751,synnetqos,session_id,S042_02751,S042_02751,10,0,0.0
warehouse_measurement:session:s042_02752:2bc8b1e6fd76,session,warehouse_measurement,S042_02752,synnetqos,session_id,S042_02752,S042_02752,10,3,0.3
warehouse_measurement:session:s042_02753:0bca2d77efa3,session,warehouse_measurement,S042_02753,synnetqos,session_id,S042_02753,S042_02753,10,5,0.5
warehouse_measurement:session:s042_02754:bbf75b7afdc8,session,warehouse_measurement,S042_02754,synnetqos,session_id,S042_02754,S042_02754,10,1,0.1
warehouse_measurement:session:s042_02755:688d61247ff1,session,warehouse_measurement,S042_02755,synnetqos,session_id,S042_02755,S042_02755,10,9,0.9
warehouse_measurement:session:s042_02756:68d955194a0d,session,warehouse_measurement,S042_02756,synnetqos,session_id,S042_02756,S042_02756,10,5,0.5
warehouse_measurement:session:s042_02757:6f3fb73475af,session,warehouse_measurement,S042_02757,synnetqos,session_id,S042_02757,S042_02757,10,9,0.9
warehouse_measurement:session:s042_02758:2b9771407f62,session,warehouse_measurement,S042_02758,synnetqos,session_id,S042_02758,S042_02758,10,9,0.9
warehouse_measurement:session:s042_02759:eec77c006f10,session,warehouse_measurement,S042_02759,synnetqos,session_id,S042_02759,S042_02759,10,10,1.0
warehouse_measurement:session:s042_02760:c2cc9500cbbd,session,warehouse_measurement,S042_02760,synnetqos,session_id,S042_02760,S042_02760,10,8,0.8
warehouse_measurement:session:s042_02761:cfe94a627c0b,session,warehouse_measurement,S042_02761,synnetqos,session_id,S042_02761,S042_02761,10,8,0.8
warehouse_measurement:session:s042_02762:3be83006e93f,session,warehouse_measurement,S042_02762,synnetqos,session_id,S042_02762,S042_02762,10,5,0.5
warehouse_measurement:session:s042_02763:0f016be92fa7,session,warehouse_measurement,S042_02763,synnetqos,session_id,S042_02763,S042_02763,10,2,0.2
warehouse_measurement:session:s042_02764:3bdf922ecf54,session,warehouse_measurement,S042_02764,synnetqos,session_id,S042_02764,S042_02764,10,1,0.1
warehouse_measurement:session:s042_02765:88fab73558d1,session,warehouse_measurement,S042_02765,synnetqos,session_id,S042_02765,S042_02765,10,3,0.3
warehouse_measurement:session:s042_02766:1d11f8ec247f,session,warehouse_measurement,S042_02766,synnetqos,session_id,S042_02766,S042_02766,10,5,0.5
warehouse_measurement:session:s042_02767:bb9914dfd15d,session,warehouse_measurement,S042_02767,synnetqos,session_id,S042_02767,S042_02767,10,5,0.5
warehouse_measurement:session:s042_02768:c793edb58c92,session,warehouse_measurement,S042_02768,synnetqos,session_id,S042_02768,S042_02768,10,6,0.6
warehouse_measurement:session:s042_02769:e2c87acba5c7,session,warehouse_measurement,S042_02769,synnetqos,session_id,S042_02769,S042_02769,10,6,0.6
warehouse_measurement:session:s042_02770:d5d5fd0b9854,session,warehouse_measurement,S042_02770,synnetqos,session_id,S042_02770,S042_02770,10,10,1.0
warehouse_measurement:session:s042_02771:c95824f6db16,session,warehouse_measurement,S042_02771,synnetqos,session_id,S042_02771,S042_02771,10,3,0.3
warehouse_measurement:session:s042_02772:54b1338d7be3,session,warehouse_measurement,S042_02772,synnetqos,session_id,S042_02772,S042_02772,10,2,0.2
warehouse_measurement:session:s042_02773:e999abd78bc8,session,warehouse_measurement,S042_02773,synnetqos,session_id,S042_02773,S042_02773,10,1,0.1
warehouse_measurement:session:s042_02774:3277cc34ffa5,session,warehouse_measurement,S042_02774,synnetqos,session_id,S042_02774,S042_02774,10,7,0.7
warehouse_measurement:session:s042_02775:809b85a216dc,session,warehouse_measurement,S042_02775,synnetqos,session_id,S042_02775,S042_02775,10,2,0.2
warehouse_measurement:session:s042_02776:6ab765077377,session,warehouse_measurement,S042_02776,synnetqos,session_id,S042_02776,S042_02776,10,6,0.6
warehouse_measurement:session:s042_02777:7b46a819081e,session,warehouse_measurement,S042_02777,synnetqos,session_id,S042_02777,S042_02777,10,6,0.6
warehouse_measurement:session:s042_02778:53eb049a9199,session,warehouse_measurement,S042_02778,synnetqos,session_id,S042_02778,S042_02778,10,9,0.9
warehouse_measurement:session:s042_02779:57791bd04885,session,warehouse_measurement,S042_02779,synnetqos,session_id,S042_02779,S042_02779,10,5,0.5
warehouse_measurement:session:s042_02780:7686e5fde6c7,session,warehouse_measurement,S042_02780,synnetqos,session_id,S042_02780,S042_02780,10,10,1.0
warehouse_measurement:session:s042_02781:f1fe82cfd208,session,warehouse_measurement,S042_02781,synnetqos,session_id,S042_02781,S042_02781,10,8,0.8
warehouse_measurement:session:s042_02782:1c2f61d7b9d9,session,warehouse_measurement,S042_02782,synnetqos,session_id,S042_02782,S042_02782,10,2,0.2
warehouse_measurement:session:s042_02783:9d1ebdd25719,session,warehouse_measurement,S042_02783,synnetqos,session_id,S042_02783,S042_02783,10,6,0.6
warehouse_measurement:session:s042_02784:9bf5152aede8,session,warehouse_measurement,S042_02784,synnetqos,session_id,S042_02784,S042_02784,10,3,0.3
warehouse_measurement:session:s042_02785:b1547d10c171,session,warehouse_measurement,S042_02785,synnetqos,session_id,S042_02785,S042_02785,10,10,1.0
warehouse_measurement:session:s042_02786:35533524bdaf,session,warehouse_measurement,S042_02786,synnetqos,session_id,S042_02786,S042_02786,10,10,1.0
warehouse_measurement:session:s042_02787:9586f4ee5c81,session,warehouse_measurement,S042_02787,synnetqos,session_id,S042_02787,S042_02787,10,2,0.2
warehouse_measurement:session:s042_02788:8f6462896d7b,session,warehouse_measurement,S042_02788,synnetqos,session_id,S042_02788,S042_02788,10,6,0.6
warehouse_measurement:session:s042_02789:fcaa82ccd1de,session,warehouse_measurement,S042_02789,synnetqos,session_id,S042_02789,S042_02789,10,1,0.1
warehouse_measurement:session:s042_02790:eacbcac32099,session,warehouse_measurement,S042_02790,synnetqos,session_id,S042_02790,S042_02790,10,2,0.2
warehouse_measurement:session:s042_02791:3a242eeec4a7,session,warehouse_measurement,S042_02791,synnetqos,session_id,S042_02791,S042_02791,10,1,0.1
warehouse_measurement:session:s042_02792:2fe36fc09683,session,warehouse_measurement,S042_02792,synnetqos,session_id,S042_02792,S042_02792,10,1,0.1
warehouse_measurement:session:s042_02793:7220a646c7d6,session,warehouse_measurement,S042_02793,synnetqos,session_id,S042_02793,S042_02793,10,6,0.6
warehouse_measurement:session:s042_02794:fb40ef505b35,session,warehouse_measurement,S042_02794,synnetqos,session_id,S042_02794,S042_02794,10,3,0.3
warehouse_measurement:session:s042_02795:bbf63149cb6d,session,warehouse_measurement,S042_02795,synnetqos,session_id,S042_02795,S042_02795,10,9,0.9
warehouse_measurement:session:s042_02796:46961b8b446a,session,warehouse_measurement,S042_02796,synnetqos,session_id,S042_02796,S042_02796,10,2,0.2
warehouse_measurement:session:s042_02797:4239a38fa353,session,warehouse_measurement,S042_02797,synnetqos,session_id,S042_02797,S042_02797,10,6,0.6
warehouse_measurement:session:s042_02798:f7c4cd9066ab,session,warehouse_measurement,S042_02798,synnetqos,session_id,S042_02798,S042_02798,10,7,0.7
warehouse_measurement:session:s042_02799:8784bc66c9b4,session,warehouse_measurement,S042_02799,synnetqos,session_id,S042_02799,S042_02799,10,7,0.7
warehouse_measurement:session:s042_02800:f7a22769fb90,session,warehouse_measurement,S042_02800,synnetqos,session_id,S042_02800,S042_02800,10,8,0.8
