measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,hour,is_weekend,signal_strength_dbm,los_probability,distance_2d_m,distance_3d_m,breakpoint_distance_m,path_loss_db,deterministic_path_loss_db,shadow_fading_db,fast_fading_db,obstruction_penalty_db,weather_penalty_db,mobility_penalty_db,indoor_penalty_db,contextual_penalty_db,effective_tx_power_dbm,signal_strength_unclipped_dbm,rsrp_clipped,link_capacity_downlink_mbps,link_capacity_upload_mbps,offered_downlink_mbps,offered_upload_mbps,battery_level_percent,temperature_c,connected_duration_min,interval_handover_count,cumulative_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,carrier_frequency_ghz,day_of_week,time_of_day_bin,deployment_area,area_type,ue_profile,ue_capability_class,network_type,operator_profile,infrastructure_profile,propagation_model,propagation_scenario,los_state,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load
synnetqos_m_00028607,S042_02860,2025-08-07 07:59:33.483935,0,0,0,0,0,7,False,-80.25,0.0798,230.0,230.16,210,117.44,117.37,0.07,1.18,8,0,0,0,8,44,-80.25,False,438.94,109.74,280.03,2.44,79.71,34.5,7,0,0,0.108,205.11,0.23,3.5,Thursday,morning,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Medium,Medium,Light
synnetqos_m_00028608,S042_02860,2025-08-07 08:00:33.483935,0,0,0,0,0,8,False,-91.33,0.0798,230.0,230.16,210,127.9,117.37,10.53,0.57,8,0,0,0,8,44,-91.33,False,102.82,25.7,288.65,64.94,79.58,33.3,8,0,0,0.064,48.99,0.23,3.5,Thursday,morning,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Medium,High,Heavy
synnetqos_m_00028609,S042_02860,2025-08-07 08:01:33.483935,0,0,0,0,0,8,False,-84.64,0.0798,230.0,230.16,210,117.16,117.37,-0.21,-3.48,8,0,0,0,8,44,-84.64,False,396.05,99.01,55.01,1.48,79.47,32.5,9,0,0,0.117,49.28,0.23,3.5,Thursday,morning,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Medium,Medium,Light
synnetqos_m_00028610,S042_02860,2025-08-07 08:02:33.483935,0,0,0,0,0,8,False,-70.25,0.0798,230.0,230.16,210,108.12,117.37,-9.25,1.87,8,0,0,0,8,44,-70.25,False,445.84,111.46,2.4,0.22,79.42,33.6,10,0,0,0.114,2.04,0.23,3.5,Thursday,morning,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Medium,Medium,Light
synnetqos_m_00028611,S042_02861,2025-08-19 06:42:59.752941,0,0,0,0,0,6,False,-101.42,0.0112,1610.0,1610.02,42,131.64,132.3,-0.67,-0.78,8,5,0,0,13,44,-101.42,False,151.35,37.84,337.88,1.07,98.16,25.3,1,0,0,0.139,145.36,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Static,Rainy,Medium,Low,Light
synnetqos_m_00028612,S042_02861,2025-08-19 06:43:59.752941,1,1,0,1,1,6,False,-108.29,0.0112,1610.0,1610.02,42,139.24,132.3,6.94,-0.05,8,5,0,0,13,44,-108.29,False,6.76,1.69,1500.0,57.29,98.05,29.8,2,0,0,0.076,3.85,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Static,Rainy,Medium,High,Heavy
synnetqos_m_00028613,S042_02861,2025-08-19 06:44:59.752941,0,0,0,0,0,6,False,-97.23,0.0112,1610.0,1610.02,42,130.8,132.3,-1.5,2.57,8,5,0,0,13,44,-97.23,False,144.61,36.15,62.84,1.43,97.91,27.5,3,0,0,0.08,39.31,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Browse,Static,Rainy,Medium,Medium,Moderate
synnetqos_m_00028614,S042_02861,2025-08-19 06:45:59.752941,0,0,0,0,0,6,False,-110.92,0.0112,1610.0,1610.02,42,137.85,132.3,5.55,-4.08,8,5,0,0,13,44,-110.92,False,28.21,7.05,71.17,92.72,97.78,31.1,4,0,0,0.097,20.49,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Static,Rainy,Medium,Low,Light
synnetqos_m_00028615,S042_02861,2025-08-19 06:46:59.752941,0,0,0,0,0,6,False,-86.75,0.0112,1610.0,1610.02,42,120.43,132.3,-11.87,2.68,8,5,0,0,13,44,-86.75,False,334.26,83.56,645.38,45.83,97.45,30.3,5,0,0,0.103,252.03,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Static,Rainy,Medium,Medium,Moderate
synnetqos_m_00028616,S042_02861,2025-08-19 06:47:59.752941,1,1,0,0,0,6,False,-101.88,0.0112,1610.0,1610.02,42,130.49,132.3,-1.81,-2.39,8,5,0,0,13,44,-101.88,False,26.11,6.53,5.78,0.56,97.34,28.4,6,0,0,0.039,1.69,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Static,Rainy,Medium,High,Heavy
synnetqos_m_00028617,S042_02861,2025-08-19 06:48:59.752941,0,0,0,0,0,6,False,-92.81,0.0112,1610.0,1610.02,42,128.3,132.3,-4.0,4.49,8,5,0,0,13,44,-92.81,False,416.11,104.03,141.23,5.74,97.11,28.4,7,0,0,0.141,147.05,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Static,Rainy,Medium,Low,Light
synnetqos_m_00028618,S042_02861,2025-08-19 06:49:59.752941,1,0,0,1,0,6,False,-109.55,0.0112,1610.0,1610.02,42,139.82,132.3,7.52,-0.72,8,5,0,0,13,44,-109.55,False,10.57,2.64,35.64,106.53,96.99,26.4,8,0,0,0.073,5.69,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Static,Rainy,Medium,Medium,Light
synnetqos_m_00028619,S042_02861,2025-08-19 06:50:59.752941,0,0,0,0,0,6,False,-98.4,0.0112,1610.0,1610.02,42,124.42,132.3,-7.89,-4.99,8,5,0,0,13,44,-98.4,False,224.8,56.2,263.97,1.83,96.76,28.9,9,0,0,0.087,138.51,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Browse,Static,Rainy,Medium,Low,Light
synnetqos_m_00028620,S042_02861,2025-08-19 06:51:59.752941,0,0,0,0,0,6,False,-99.93,0.0112,1610.0,1610.02,42,129.51,132.3,-2.8,-1.42,8,5,0,0,13,44,-99.93,False,97.98,24.5,96.21,0.55,96.64,28.8,10,0,0,0.03,22.05,1.61,0.7,Tuesday,morning,Area_D,Urban,UE-Standard,Standard,5G NSA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Browse,Static,Rainy,Medium,Medium,Moderate
synnetqos_m_00028621,S042_02862,2025-08-19 05:43:56.775227,0,0,0,0,0,5,False,-100.3,0.0563,320.71,320.82,1560,131.29,141.01,-9.72,-3.01,8,0,2,0,10,44,-100.3,False,130.38,45.63,107.81,9.15,84.92,31.5,1,1,1,0.094,72.96,0.321,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Walking,Clear,Medium,Medium,Moderate
synnetqos_m_00028622,S042_02862,2025-08-19 05:44:56.775227,0,0,0,0,0,5,False,-99.55,0.062,291.71,291.83,1560,134.32,139.56,-5.24,0.77,8,0,2,0,10,44,-99.55,False,50.0,17.5,118.43,7.95,84.78,32.2,2,0,1,0.13,48.29,0.292,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Gaming,Walking,Clear,Medium,High,Heavy
synnetqos_m_00028623,S042_02862,2025-08-19 05:45:56.775227,1,0,0,1,0,5,False,-99.88,0.0747,244.24,244.39,1560,134.36,136.84,-2.48,0.48,8,0,2,0,10,44,-99.88,False,134.2,46.97,460.99,12.24,84.6,30.2,3,1,2,0.078,78.25,0.244,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Streaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00028624,S042_02862,2025-08-19 05:46:56.775227,0,0,0,0,0,5,False,-91.52,0.067,270.76,270.9,1560,125.94,138.42,-12.47,0.42,8,0,2,0,10,44,-91.52,False,327.33,114.57,400.49,12.63,84.28,32.1,4,3,5,0.095,232.51,0.271,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Streaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00028625,S042_02862,2025-08-19 05:47:56.775227,1,0,0,1,0,5,False,-105.03,0.0627,288.64,288.76,1560,141.42,139.4,2.02,2.39,8,0,2,0,10,44,-105.03,False,66.66,23.33,845.66,122.48,84.12,30.0,5,0,5,0.129,58.05,0.289,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Streaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00028626,S042_02862,2025-08-19 05:48:56.775227,0,0,0,0,0,5,False,-114.6,0.0627,288.64,288.76,1560,146.58,139.4,7.18,-4.02,8,0,0,0,8,44,-114.6,False,3.48,1.22,1.53,0.74,84.0,31.1,6,0,5,0.08,0.94,0.289,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Call,Static,Clear,Medium,Low,Light
synnetqos_m_00028627,S042_02862,2025-08-19 05:49:56.775227,0,0,0,0,0,5,False,-99.42,0.0593,304.36,304.48,1560,134.86,140.21,-5.35,1.44,8,0,2,0,10,44,-99.42,False,52.51,18.38,128.3,3.41,83.85,31.8,7,2,7,0.126,49.18,0.304,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Browse,Walking,Clear,Medium,High,Heavy
synnetqos_m_00028628,S042_02862,2025-08-19 05:50:56.775227,0,0,0,0,0,5,False,-74.34,0.0527,342.28,342.39,1560,110.33,113.92,-3.6,1.99,8,0,2,0,10,44,-74.34,False,825.27,288.84,105.12,6.88,83.69,30.4,8,0,7,0.126,104.1,0.342,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n258,Gaming,Walking,Clear,Medium,Low,Light
synnetqos_m_00028629,S042_02862,2025-08-19 05:51:56.775227,1,0,0,1,0,5,False,-112.8,0.0515,350.0,350.1,1560,144.93,142.35,2.58,-1.87,8,0,2,0,10,44,-112.8,False,23.2,8.12,266.19,2.17,83.55,31.6,9,1,8,0.104,18.1,0.35,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Browse,Walking,Clear,Medium,Medium,Moderate
synnetqos_m_00028630,S042_02862,2025-08-19 05:52:56.775227,0,0,0,0,0,5,False,-106.37,0.052,346.39,346.49,1560,141.48,142.19,-0.71,1.11,8,0,2,0,10,44,-106.37,False,46.37,16.23,46.17,0.15,83.41,30.4,10,0,8,0.109,36.52,0.346,26.0,Tuesday,night,Area_F,Urban,UE-Standard,Standard,5G SA,Operator_G,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n258,Browse,Walking,Clear,Medium,Medium,Light
synnetqos_m_00028631,S042_02863,2025-08-22 03:27:47.388993,1,0,0,1,0,3,False,-123.93,0.0132,1360.0,1360.03,210,143.2,144.6,-1.41,3.27,18,0,0,10,28,44,-123.93,False,7.9,2.76,29.64,1.02,91.23,28.6,1,0,0,0.135,7.32,1.36,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,High,Low,Light
synnetqos_m_00028632,S042_02863,2025-08-22 03:28:47.388993,1,0,0,1,0,3,False,-114.76,0.0132,1366.66,1366.69,210,125.6,144.68,-19.08,-3.16,18,0,2,10,30,44,-114.76,False,16.02,5.61,98.85,10.61,91.09,29.0,2,1,1,0.089,10.11,1.367,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,High,Low,Light
synnetqos_m_00028633,S042_02863,2025-08-22 03:29:47.388993,1,1,0,1,0,3,False,-127.99,0.0133,1354.6,1354.63,210,142.25,144.54,-2.29,0.26,18,0,2,10,30,44,-127.99,False,6.3,2.2,342.37,26.46,90.93,29.5,3,1,2,0.141,6.66,1.355,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,High,High,Moderate
synnetqos_m_00028634,S042_02863,2025-08-22 03:30:47.388993,1,1,0,0,0,3,False,-127.81,0.0126,1433.96,1433.98,210,141.94,145.41,-3.47,0.14,18,0,2,10,30,44,-127.81,False,26.89,9.41,5.82,0.39,90.79,29.2,4,0,2,0.075,3.27,1.434,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Clear,High,High,Heavy
synnetqos_m_00028635,S042_02863,2025-08-22 03:31:47.388993,0,0,0,0,0,3,False,-103.93,0.0125,1435.0,1435.03,210,119.55,125.43,-5.87,1.62,18,0,2,10,30,44,-103.93,False,74.83,26.19,55.32,15.01,90.65,31.3,5,2,4,0.06,24.07,1.435,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Gaming,Walking,Clear,High,Medium,Moderate
synnetqos_m_00028636,S042_02863,2025-08-22 03:32:47.388993,1,1,0,1,0,3,False,-129.72,0.0127,1420.67,1420.7,210,143.74,145.27,-1.53,0.03,18,0,2,10,30,44,-129.72,False,1.19,0.42,264.68,0.88,90.5,32.2,6,1,5,0.119,1.03,1.421,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,High,High,Heavy
synnetqos_m_00028637,S042_02863,2025-08-22 03:33:47.388993,1,0,0,1,0,3,False,-129.29,0.0125,1439.86,1439.89,210,145.04,145.48,-0.44,1.75,18,0,2,10,30,44,-129.29,False,4.17,1.46,448.39,63.73,90.36,31.3,7,0,5,0.098,2.86,1.44,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Clear,High,Low,Light
synnetqos_m_00028638,S042_02863,2025-08-22 03:34:47.388993,1,0,0,1,0,3,False,-129.22,0.0118,1526.09,1526.11,210,139.62,146.37,-6.75,-3.6,18,0,2,10,30,44,-129.22,False,10.73,3.76,101.23,2.65,90.21,29.3,8,1,6,0.068,5.49,1.526,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,High,Low,Light
synnetqos_m_00028639,S042_02863,2025-08-22 03:35:47.388993,1,0,0,1,0,3,False,-127.85,0.0118,1522.12,1522.14,210,140.66,146.33,-5.66,-1.19,18,0,2,10,30,44,-127.85,False,0.0,0.0,16.14,0.11,90.06,29.0,9,0,6,0.127,0.0,1.522,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Clear,High,Medium,Moderate
synnetqos_m_00028640,S042_02863,2025-08-22 03:36:47.388993,1,1,0,1,0,3,False,-123.83,0.0121,1485.35,1485.37,210,137.72,145.95,-8.23,-0.11,18,0,2,10,30,44,-123.83,False,0.94,0.33,9.39,0.75,89.92,29.4,10,4,10,0.144,0.96,1.485,3.5,Friday,night,Area_E,Urban,UE-Basic,Basic,5G SA,Operator_M,Moderately_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Clear,High,High,Heavy
synnetqos_m_00028641,S042_02864,2025-08-19 05:38:04.300021,1,0,0,1,0,5,False,-110.67,0.02,898.75,898.79,210,144.93,138.25,6.67,5.25,8,5,2,0,15,44,-110.67,False,25.06,6.26,164.61,15.32,83.91,32.1,1,1,1,0.042,7.34,0.899,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,Low,Light
synnetqos_m_00028642,S042_02864,2025-08-19 05:39:04.300021,0,0,0,0,0,5,False,-108.1,0.0202,891.88,891.92,210,136.98,138.14,-1.16,-0.13,8,5,2,0,15,44,-108.1,False,42.89,10.72,2.48,0.78,83.8,29.1,2,1,2,0.08,1.54,0.892,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Rainy,Medium,Low,Light
synnetqos_m_00028643,S042_02864,2025-08-19 05:40:04.300021,1,1,0,1,0,5,False,-112.19,0.0192,935.74,935.78,210,141.41,138.87,2.54,0.22,8,5,2,0,15,44,-112.19,False,0.45,0.11,19.51,11.19,83.68,28.8,3,0,2,0.106,0.34,0.936,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,High,Heavy
synnetqos_m_00028644,S042_02864,2025-08-19 05:41:04.300021,1,0,0,1,0,5,False,-115.61,0.0201,894.85,894.89,210,145.07,138.19,6.89,0.46,8,5,2,0,15,44,-115.61,False,7.49,1.87,274.94,0.11,83.56,31.0,4,6,8,0.084,4.43,0.895,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Rainy,Medium,Low,Light
synnetqos_m_00028645,S042_02864,2025-08-19 05:42:04.300021,0,0,0,0,0,5,False,-103.99,0.0202,892.73,892.77,210,135.21,138.15,-2.94,2.22,8,5,2,0,15,44,-103.99,False,80.22,20.06,144.34,16.64,83.37,32.2,5,0,8,0.139,80.8,0.893,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,Low,Light
synnetqos_m_00028646,S042_02864,2025-08-19 05:43:04.300021,1,1,0,1,0,5,False,-116.57,0.0216,833.97,834.01,210,148.11,137.11,11.0,2.54,8,5,2,0,15,44,-116.57,False,1.77,0.44,22.61,0.39,83.24,32.0,6,0,8,0.102,1.35,0.834,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Rainy,Medium,Medium,Moderate
synnetqos_m_00028647,S042_02864,2025-08-19 05:44:04.300021,1,1,0,1,0,5,False,-106.23,0.0234,769.85,769.9,210,137.07,135.88,1.19,1.84,8,5,2,0,15,44,-106.23,False,30.69,7.67,520.78,12.16,83.1,32.1,7,3,11,0.153,32.56,0.77,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Rainy,Medium,Medium,Moderate
synnetqos_m_00028648,S042_02864,2025-08-19 05:45:04.300021,1,0,0,1,0,5,False,-119.46,0.0236,762.71,762.76,210,144.55,135.74,8.81,-3.91,8,5,2,0,15,44,-119.46,False,4.24,1.06,230.97,140.06,82.97,31.5,8,0,11,0.132,4.03,0.763,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Rainy,Medium,Low,Light
synnetqos_m_00028649,S042_02864,2025-08-19 05:46:04.300021,1,1,0,1,0,5,False,-111.71,0.0231,778.38,778.43,210,142.08,136.05,6.03,1.37,8,5,2,0,15,44,-111.71,False,0.0,0.0,27.2,0.16,82.85,32.1,9,2,13,0.1,0.0,0.778,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Rainy,Medium,High,Moderate
synnetqos_m_00028650,S042_02864,2025-08-19 05:47:04.300021,1,0,0,1,0,5,False,-104.22,0.0251,717.93,717.98,210,135.19,134.81,0.38,1.98,8,5,2,0,15,44,-104.22,False,47.24,11.81,1292.62,45.37,82.72,28.9,10,2,15,0.095,32.56,0.718,3.5,Tuesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Severely_Degraded,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Rainy,Medium,Medium,Moderate
synnetqos_m_00028651,S042_02865,2025-07-30 23:35:35.355808,0,0,0,0,0,23,False,-86.38,0.0186,970.0,970.04,42,112.98,124.53,-11.55,-1.39,8,8,0,0,16,44,-86.38,False,381.28,95.32,253.25,6.08,85.9,31.7,1,0,0,0.131,242.51,0.97,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Static,Foggy,Medium,Medium,Light
synnetqos_m_00028652,S042_02865,2025-07-30 23:36:35.355808,0,0,0,0,0,23,False,-95.48,0.0186,970.0,970.04,42,122.99,124.53,-1.55,-0.49,8,8,0,0,16,44,-95.48,False,344.88,86.22,193.3,4.09,85.67,30.8,2,0,0,0.116,156.9,0.97,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Static,Foggy,Medium,Low,Light
synnetqos_m_00028653,S042_02865,2025-07-30 23:37:35.355808,1,1,0,1,0,23,False,-100.03,0.0186,970.0,970.04,42,128.03,124.53,3.5,0.01,8,8,0,0,16,44,-100.03,False,36.12,9.03,938.79,89.74,85.55,31.1,3,0,0,0.096,24.92,0.97,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Static,Foggy,Medium,High,Heavy
synnetqos_m_00028654,S042_02865,2025-07-30 23:38:35.355808,0,0,0,0,0,23,False,-98.5,0.0186,970.0,970.04,42,129.27,124.53,4.74,2.77,8,8,0,0,16,44,-98.5,False,131.75,32.94,5.04,0.62,85.46,31.5,4,0,0,0.103,3.91,0.97,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Static,Foggy,Medium,Medium,Light
synnetqos_m_00028655,S042_02865,2025-07-30 23:39:35.355808,0,0,0,0,0,23,False,-110.99,0.0204,882.6,882.64,42,135.85,123.09,12.76,-1.15,8,8,2,0,18,44,-110.99,False,26.57,6.64,16.81,4.52,85.33,28.9,5,2,2,0.113,14.95,0.883,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Walking,Foggy,Medium,Low,Light
synnetqos_m_00028656,S042_02865,2025-07-30 23:40:35.355808,0,0,0,0,0,23,False,-86.37,0.0211,852.17,852.22,42,113.22,122.55,-9.33,0.85,8,8,2,0,18,44,-86.37,False,125.0,31.25,65.9,3.57,85.2,30.2,6,1,3,0.115,58.41,0.852,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Walking,Foggy,Medium,High,Moderate
synnetqos_m_00028657,S042_02865,2025-07-30 23:41:35.355808,1,1,0,0,0,23,False,-92.75,0.021,858.19,858.23,42,120.51,122.66,-2.15,1.75,8,8,2,0,18,44,-92.75,False,80.89,20.22,43.92,63.13,85.1,31.7,7,0,3,0.081,27.47,0.858,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Streaming,Walking,Foggy,Medium,High,Heavy
synnetqos_m_00028658,S042_02865,2025-07-30 23:42:35.355808,0,0,0,0,0,23,False,-99.68,0.0227,792.04,792.08,42,123.94,121.43,2.51,-1.74,8,8,2,0,18,44,-99.68,False,105.72,26.43,2.07,0.17,85.0,30.4,8,1,4,0.099,1.52,0.792,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Call,Walking,Foggy,Medium,Medium,Moderate
synnetqos_m_00028659,S042_02865,2025-07-30 23:43:35.355808,0,0,0,0,0,23,False,-100.38,0.0223,805.85,805.9,42,125.87,121.69,4.17,-0.51,8,8,2,0,18,44,-100.38,False,97.59,24.4,157.09,8.84,84.85,30.5,9,0,4,0.093,62.11,0.806,0.7,Wednesday,evening,Area_E,Urban,UE-Advanced,Advanced,5G NSA,Operator_L,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n28,Gaming,Walking,Foggy,Medium,Medium,Moderate
