measurement_id,session_id,timestamp,service_degraded,signal_strength_dbm,los_probability,distance_2d_m,path_loss_db,contextual_penalty_db,link_capacity_downlink_mbps,offered_downlink_mbps,download_speed_mbps,offered_upload_mbps,upload_speed_mbps,latency_ms,jitter_ms,ping_ms,interval_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,throughput_satisfaction_ratio,downlink_shortfall_fraction,network_type,infrastructure_profile,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load,time_of_day_bin
synnetqos_m_00023538,S042_02353,2025-07-30 20:18:54.196808,1,-112.61,0.0113,1596.24,144.59,12,0.0,195.42,0.0,20.41,0.0,371.2,1.26,367.8,1,0.145,0.0,1.596,0.0,1.0,4G,Nominal,LTE_Anchor,Streaming,Walking,Foggy,Low,High,Light,evening
synnetqos_m_00023539,S042_02353,2025-07-30 20:19:54.196808,1,-108.72,0.0112,1611.04,141.28,12,3.39,1.83,1.69,0.63,0.51,227.28,0.6,232.3,1,0.095,1.2,1.611,0.9234972677595628,0.07650273224043724,4G,Nominal,LTE_Anchor,Call,Walking,Foggy,Low,Medium,Moderate,evening
synnetqos_m_00023540,S042_02353,2025-07-30 20:20:54.196808,1,-109.79,0.0116,1548.84,142.37,12,2.37,4.36,2.21,0.11,0.11,217.53,0.51,210.1,1,0.104,1.72,1.549,0.506880733944954,0.49311926605504597,4G,Nominal,LTE_Anchor,Call,Walking,Foggy,Low,Medium,Light,evening
synnetqos_m_00023541,S042_02354,2025-07-31 11:17:18.169984,1,-125.09,0.0209,860.0,141.17,28,1.9,286.32,1.8,6.67,0.28,375.42,0.73,375.4,0,0.118,1.6,0.86,0.0062866722548197826,0.9937133277451802,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,High,High,Light,morning
synnetqos_m_00023542,S042_02354,2025-07-31 11:18:18.169984,1,-103.01,0.0209,860.0,117.45,28,8.82,1.67,1.6,0.2,0.2,186.11,0.31,192.4,0,0.134,1.61,0.86,0.9580838323353295,0.041916167664670545,4G,Nominal,LTE_Anchor,Call,Static,Clear,High,Medium,Light,morning
synnetqos_m_00023543,S042_02354,2025-07-31 11:19:18.169984,1,-133.34,0.0209,860.0,147.23,28,0.0,68.3,0.0,8.46,0.0,382.85,0.88,377.0,0,0.059,0.0,0.86,0.0,1.0,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,High,High,Heavy,morning
synnetqos_m_00023544,S042_02354,2025-07-31 11:20:18.169984,1,-131.16,0.0209,860.0,147.38,28,0.0,86.71,0.0,31.37,0.0,371.8,0.4,365.7,0,0.1,0.0,0.86,0.0,1.0,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,High,High,Light,morning
synnetqos_m_00023545,S042_02354,2025-07-31 11:21:18.169984,1,-123.07,0.0209,860.0,139.72,28,1.06,4.57,1.06,1.36,0.15,241.07,0.45,233.9,0,0.114,0.9,0.86,0.23194748358862144,0.7680525164113785,4G,Nominal,LTE_Anchor,Browse,Static,Clear,High,Medium,Moderate,morning
synnetqos_m_00023546,S042_02354,2025-07-31 11:22:18.169984,1,-131.14,0.022,819.92,143.66,30,2.68,117.25,2.66,6.75,0.39,412.88,1.39,412.9,0,0.076,1.52,0.82,0.022686567164179106,0.9773134328358208,4G,Nominal,LTE_Anchor,Browse,Walking,Clear,High,High,Heavy,morning
synnetqos_m_00023547,S042_02354,2025-07-31 11:23:18.169984,1,-125.02,0.0223,805.56,136.98,30,0.0,45.19,0.0,145.6,0.0,425.09,2.32,418.4,1,0.094,0.0,0.806,0.0,1.0,4G,Nominal,LTE_Anchor,Streaming,Walking,Clear,High,High,Moderate,morning
synnetqos_m_00023548,S042_02354,2025-07-31 11:24:18.169984,1,-108.2,0.0205,877.87,122.13,30,3.93,196.82,3.9,4.79,0.59,232.4,0.49,233.7,0,0.112,3.29,0.878,0.019815059445178335,0.9801849405548216,4G,Nominal,LTE_Anchor,Streaming,Walking,Clear,High,Medium,Light,morning
synnetqos_m_00023549,S042_02354,2025-07-31 11:25:18.169984,1,-110.81,0.0215,835.29,124.85,30,3.58,2.17,2.17,0.17,0.15,226.72,0.49,229.5,0,0.084,1.37,0.835,1.0,0.0,4G,Nominal,LTE_Anchor,Call,Walking,Clear,High,Medium,Light,morning
synnetqos_m_00023550,S042_02354,2025-07-31 11:26:18.169984,1,-116.19,0.0204,882.87,130.91,30,0.0,58.37,0.0,7.51,0.0,249.17,0.61,253.0,1,0.151,0.0,0.883,0.0,1.0,4G,Nominal,LTE_Anchor,Streaming,Walking,Clear,High,Medium,Light,morning
synnetqos_m_00023551,S042_02355,2025-08-20 12:02:23.362910,0,-91.0,0.0515,350.0,134.86,2,109.84,118.3,99.83,3.8,3.55,132.38,0.28,134.6,0,0.085,63.82,0.35,0.8438715131022824,0.15612848689771763,5G NSA,Nominal,n258,Gaming,Static,Clear,Low,High,Heavy,afternoon
synnetqos_m_00023552,S042_02355,2025-08-20 12:03:23.362910,0,-93.48,0.0515,350.0,131.88,2,431.52,228.85,229.9,170.79,100.6,65.93,0.06,65.8,0,0.114,196.61,0.35,1.0045881581822156,0.0,5G NSA,Nominal,n258,Streaming,Static,Clear,Low,Low,Light,afternoon
synnetqos_m_00023553,S042_02355,2025-08-20 12:04:23.362910,1,-104.38,0.0545,331.14,143.7,4,25.79,27.76,25.19,12.0,6.45,216.88,0.53,205.8,0,0.158,29.8,0.331,0.9074207492795389,0.09257925072046114,5G NSA,Nominal,n258,Gaming,Walking,Clear,Low,High,Heavy,afternoon
synnetqos_m_00023554,S042_02355,2025-08-20 12:05:23.362910,0,-95.96,0.0515,350.0,138.24,4,172.35,12.98,12.76,0.27,0.28,121.8,0.17,120.4,0,0.089,8.48,0.35,0.983050847457627,0.016949152542372947,5G NSA,Nominal,n258,Call,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023555,S042_02355,2025-08-20 12:06:23.362910,0,-101.77,0.054,333.79,143.22,4,67.92,52.55,52.82,2.28,2.27,135.45,0.26,132.2,0,0.073,28.77,0.334,1.0051379638439581,0.0,5G NSA,Nominal,n258,Gaming,Walking,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023556,S042_02355,2025-08-20 12:07:23.362910,0,-95.87,0.0533,338.31,134.4,4,302.4,259.03,263.16,4.59,4.76,77.88,0.13,76.9,2,0.083,164.36,0.338,1.015944099139096,0.0,5G NSA,Nominal,n258,Gaming,Walking,Clear,Low,Low,Light,afternoon
synnetqos_m_00023557,S042_02355,2025-08-20 12:08:23.362910,1,-118.55,0.0549,328.47,156.49,4,5.43,147.75,5.43,25.0,1.36,144.56,0.3,144.5,2,0.073,2.98,0.328,0.036751269035532996,0.9632487309644671,5G NSA,Nominal,n258,Gaming,Walking,Clear,Low,Low,Light,afternoon
synnetqos_m_00023558,S042_02355,2025-08-20 12:09:23.362910,0,-96.09,0.0677,267.92,136.46,4,298.92,100.6,101.35,0.46,0.44,82.96,0.13,82.2,0,0.106,80.51,0.268,1.007455268389662,0.0,5G NSA,Nominal,n258,Browse,Walking,Clear,Low,Low,Light,afternoon
synnetqos_m_00023559,S042_02355,2025-08-20 12:10:23.362910,0,-87.6,0.0742,245.98,131.19,4,326.93,27.32,25.06,0.44,0.44,81.6,0.19,82.9,1,0.065,12.31,0.246,0.9172767203513909,0.08272327964860915,5G NSA,Nominal,n258,Call,Walking,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00023560,S042_02355,2025-08-20 12:11:23.362910,1,-95.71,0.0778,235.28,134.09,4,55.94,19.53,20.2,0.95,0.99,184.84,0.53,182.1,0,0.149,22.59,0.235,1.034306195596518,0.0,5G NSA,Nominal,n258,Browse,Walking,Clear,Low,High,Heavy,afternoon
synnetqos_m_00023561,S042_02356,2025-08-04 20:16:28.253861,1,-113.23,0.029,620.0,137.19,18,13.98,51.34,13.18,1.3,1.24,105.63,0.17,102.7,0,0.071,7.01,0.62,0.2567199065056486,0.7432800934943514,5G NSA,Nominal,n78,Browse,Static,Clear,Medium,Low,Light,evening
synnetqos_m_00023562,S042_02356,2025-08-04 20:17:28.253861,1,-107.62,0.0286,630.26,128.75,20,16.27,32.92,15.2,1.19,1.08,152.5,0.16,159.3,0,0.102,11.57,0.63,0.46172539489671927,0.5382746051032807,5G NSA,Nominal,n78,Gaming,Walking,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00023563,S042_02356,2025-08-04 20:18:28.253861,0,-105.23,0.035,514.26,131.08,20,62.56,25.91,24.22,0.34,0.33,106.83,0.19,108.7,1,0.058,10.46,0.514,0.9347742184484754,0.06522578155152459,5G NSA,Nominal,n78,Call,Walking,Clear,Medium,Low,Light,evening
synnetqos_m_00023564,S042_02356,2025-08-04 20:19:28.253861,1,-102.48,0.0431,417.43,125.77,20,3.04,317.24,3.04,41.88,0.75,210.53,0.59,214.2,2,0.12,2.74,0.417,0.009582650359349389,0.9904173496406506,5G NSA,Nominal,n78,Streaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00023565,S042_02356,2025-08-04 20:20:28.253861,1,-105.99,0.0547,329.71,129.52,20,11.51,9.59,9.44,0.74,0.67,235.16,0.54,238.2,1,0.102,7.25,0.33,0.9843587069864441,0.01564129301355588,5G NSA,Nominal,n78,Call,Walking,Clear,Medium,High,Light,evening
synnetqos_m_00023566,S042_02356,2025-08-04 20:21:28.253861,1,-94.56,0.0493,365.29,118.52,20,42.17,87.35,38.37,3.57,3.75,169.17,0.33,171.9,2,0.151,43.39,0.365,0.4392673153978248,0.5607326846021752,5G NSA,Nominal,n78,Gaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00023567,S042_02356,2025-08-04 20:22:28.253861,1,-91.78,0.0522,345.23,117.26,20,199.81,720.89,197.9,78.12,49.95,103.98,0.13,103.9,0,0.106,156.92,0.345,0.27452177169887226,0.7254782283011277,5G NSA,Nominal,n78,Streaming,Walking,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00023568,S042_02356,2025-08-04 20:23:28.253861,1,-113.71,0.0529,340.92,136.31,20,0.0,19.83,0.0,0.27,0.0,273.22,0.84,267.8,0,0.079,0.0,0.341,0.0,1.0,5G NSA,Nominal,n78,Browse,Walking,Clear,Medium,High,Light,evening
synnetqos_m_00023569,S042_02356,2025-08-04 20:24:28.253861,1,-108.87,0.059,306.32,133.28,20,8.7,743.75,8.53,5.28,2.1,248.71,0.5,247.6,0,0.116,7.41,0.306,0.011468907563025208,0.9885310924369748,5G NSA,Nominal,n78,Streaming,Walking,Clear,Medium,High,Moderate,evening
synnetqos_m_00023570,S042_02356,2025-08-04 20:25:28.253861,0,-99.37,0.0568,317.74,120.9,20,79.11,23.83,23.54,1.8,1.84,133.09,0.21,134.9,1,0.082,14.51,0.318,0.9878304657994126,0.012169534200587417,5G NSA,Nominal,n78,Browse,Walking,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00023571,S042_02357,2025-08-03 22:36:03.551609,0,-135.0,0.018,1000.0,153.48,33,17.23,13.21,13.73,0.46,0.44,113.45,0.12,114.4,0,0.123,12.7,1.0,1.0393641180923543,0.0,5G SA,Nominal,n78,Call,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00023572,S042_02357,2025-08-03 22:37:03.551609,1,-122.78,0.018,1000.0,133.98,33,1.51,910.12,1.4,21.99,0.53,204.12,0.37,199.1,0,0.099,1.04,1.0,0.001538258691161605,0.9984617413088384,5G SA,Nominal,n78,Gaming,Static,Rainy,High,High,Light,evening
synnetqos_m_00023573,S042_02357,2025-08-03 22:38:03.551609,1,-130.21,0.018,1000.0,139.84,33,5.45,49.71,5.45,0.76,0.76,133.48,0.24,129.4,0,0.112,4.59,1.0,0.10963588815127741,0.8903641118487226,5G SA,Nominal,n78,Browse,Static,Rainy,High,Medium,Moderate,evening
synnetqos_m_00023574,S042_02357,2025-08-03 22:39:03.551609,1,-119.64,0.018,1000.0,136.93,33,9.74,334.66,9.74,7.45,3.41,199.34,0.41,199.1,0,0.127,9.3,1.0,0.029104165421621944,0.970895834578378,5G SA,Nominal,n78,Gaming,Static,Rainy,High,High,Light,evening
synnetqos_m_00023575,S042_02357,2025-08-03 22:40:03.551609,1,-132.64,0.018,1000.0,145.32,33,0.0,121.44,0.0,14.7,0.0,203.63,0.24,207.5,0,0.104,0.0,1.0,0.0,1.0,5G SA,Nominal,n78,Streaming,Static,Rainy,High,High,Light,evening
synnetqos_m_00023576,S042_02357,2025-08-03 22:41:03.551609,1,-135.0,0.018,1000.0,147.35,33,4.21,7.77,4.17,2.65,1.47,177.43,0.36,186.2,0,0.092,2.86,1.0,0.5366795366795367,0.4633204633204633,5G SA,Nominal,n78,Call,Static,Rainy,High,High,Light,evening
synnetqos_m_00023577,S042_02357,2025-08-03 22:42:03.551609,1,-122.76,0.018,1000.0,134.76,33,0.0,48.7,0.0,0.29,0.0,127.73,0.23,124.4,0,0.126,0.0,1.0,0.0,1.0,5G SA,Nominal,n78,Browse,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00023578,S042_02357,2025-08-03 22:43:03.551609,1,-127.86,0.018,1000.0,140.84,33,0.0,412.69,0.0,0.49,0.0,131.65,0.22,130.9,0,0.093,0.0,1.0,0.0,1.0,5G SA,Nominal,n78,Browse,Static,Rainy,High,Medium,Moderate,evening
synnetqos_m_00023579,S042_02357,2025-08-03 22:44:03.551609,1,-127.97,0.018,1000.0,138.6,33,17.68,349.48,17.18,5.68,5.37,126.38,0.15,129.2,0,0.05,6.44,1.0,0.0491587501430697,0.9508412498569303,5G SA,Nominal,n78,Gaming,Static,Rainy,High,Medium,Light,evening
synnetqos_m_00023580,S042_02357,2025-08-03 22:45:03.551609,1,-125.37,0.018,1000.0,138.01,33,4.6,53.87,4.21,0.44,0.41,202.47,0.24,208.4,0,0.096,3.02,1.0,0.07815110451085948,0.9218488954891405,5G SA,Nominal,n78,Browse,Static,Rainy,High,High,Light,evening
synnetqos_m_00023581,S042_02358,2025-08-05 22:13:52.399141,0,-56.96,0.1229,160.0,97.17,7,415.04,932.41,396.79,65.04,66.76,34.39,0.07,27.8,0,0.11,327.92,0.16,0.4255531364957476,0.5744468635042523,5G NSA,Nominal,n78,Streaming,Static,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00023582,S042_02358,2025-08-05 22:14:52.399141,0,-77.61,0.1229,160.0,113.58,7,410.72,1.06,1.01,0.11,0.1,51.77,0.11,52.5,0,0.106,0.8,0.16,0.9528301886792453,0.047169811320754707,5G NSA,Nominal,n78,Call,Static,Rainy,Low,Medium,Light,evening
synnetqos_m_00023583,S042_02358,2025-08-05 22:15:52.399141,0,-69.99,0.1229,160.0,107.33,7,416.68,738.36,391.0,39.05,38.53,15.4,0.02,14.5,0,0.058,171.16,0.16,0.5295519800639255,0.47044801993607455,5G NSA,Nominal,n78,Streaming,Static,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00023584,S042_02358,2025-08-05 22:16:52.399141,0,-54.62,0.1229,160.0,91.07,7,407.96,108.92,111.95,9.1,8.21,22.62,0.03,30.1,0,0.042,35.16,0.16,1.027818582445832,0.0,5G NSA,Nominal,n78,Gaming,Static,Rainy,Low,Medium,Light,evening
synnetqos_m_00023585,S042_02358,2025-08-05 22:17:52.399141,1,-70.94,0.1229,160.0,104.92,7,167.47,923.01,167.47,3.78,3.94,45.13,0.06,41.6,0,0.116,146.25,0.16,0.18143898765993868,0.8185610123400613,5G NSA,Nominal,n78,Gaming,Static,Rainy,Low,High,Light,evening
synnetqos_m_00023586,S042_02358,2025-08-05 22:18:52.399141,0,-77.48,0.1229,160.0,113.92,7,406.34,1057.64,406.34,49.8,50.93,46.71,0.06,55.8,0,0.049,147.88,0.16,0.3841950001891002,0.6158049998108999,5G NSA,Nominal,n78,Streaming,Static,Rainy,Low,Medium,Light,evening
synnetqos_m_00023587,S042_02358,2025-08-05 22:19:52.399141,0,-80.86,0.1229,160.0,118.21,7,394.99,1.65,1.49,0.29,0.29,57.68,0.09,58.5,0,0.116,1.29,0.16,0.9030303030303031,0.09696969696969693,5G NSA,Nominal,n78,Call,Static,Rainy,Low,Medium,Light,evening
synnetqos_m_00023588,S042_02358,2025-08-05 22:20:52.399141,0,-79.14,0.1229,160.0,115.27,7,155.59,9.98,9.28,0.43,0.4,87.13,0.21,79.0,0,0.097,6.74,0.16,0.9298597194388777,0.07014028056112231,5G NSA,Nominal,n78,Call,Static,Rainy,Low,High,Light,evening
synnetqos_m_00023589,S042_02358,2025-08-05 22:21:52.399141,0,-73.84,0.1229,160.0,106.35,7,402.02,647.1,362.8,0.95,0.9,34.84,0.06,33.2,0,0.092,250.77,0.16,0.5606552310307525,0.43934476896924746,5G NSA,Nominal,n78,Gaming,Static,Rainy,Low,Medium,Moderate,evening
synnetqos_m_00023590,S042_02358,2025-08-05 22:22:52.399141,0,-76.67,0.1229,160.0,113.42,7,668.61,4.2,3.85,0.79,0.72,26.75,0.03,30.2,0,0.137,3.95,0.16,0.9166666666666666,0.08333333333333337,5G NSA,Nominal,n78,Call,Static,Rainy,Low,Low,Light,evening
synnetqos_m_00023591,S042_02359,2025-08-03 14:20:12.591956,0,-87.5,0.0644,281.29,132.68,4,434.57,10.15,10.43,2.0,1.9,59.14,0.07,57.6,2,0.1,7.81,0.281,1.0275862068965516,0.0,5G NSA,Nominal,n260,Call,Walking,Clear,Low,Low,Light,afternoon
synnetqos_m_00023592,S042_02359,2025-08-03 14:21:12.591956,0,-97.36,0.1495,137.84,135.49,8,95.36,34.3,34.68,0.73,0.67,140.68,0.43,139.8,1,0.106,27.47,0.138,1.0110787172011662,0.0,5G NSA,Nominal,n260,Browse,Driving,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00023593,S042_02359,2025-08-03 14:22:12.591956,0,-85.81,0.233,99.35,122.26,8,223.26,9.92,9.63,0.58,0.56,89.03,0.3,93.9,4,0.106,7.69,0.099,0.9707661290322581,0.029233870967741882,5G NSA,Nominal,n260,Call,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023594,S042_02359,2025-08-03 14:23:12.591956,0,-61.96,0.5196,50.0,96.05,8,281.45,69.61,66.13,0.2,0.2,35.07,0.06,36.6,1,0.106,52.43,0.05,0.9500071828760235,0.04999281712397652,5G NSA,Nominal,n260,Browse,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023595,S042_02359,2025-08-03 14:24:12.591956,1,-87.68,0.3084,80.12,121.78,8,215.56,229.78,207.54,122.89,48.51,101.89,0.3,102.1,2,0.038,59.71,0.08,0.9032117677778745,0.09678823222212551,5G NSA,Nominal,n260,Streaming,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023596,S042_02359,2025-08-03 14:25:12.591956,0,-80.63,0.5196,50.0,118.36,8,262.8,2.17,2.12,0.18,0.16,79.26,0.17,74.2,3,0.073,1.17,0.05,0.9769585253456222,0.02304147465437778,5G NSA,Nominal,n260,Call,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023597,S042_02359,2025-08-03 14:26:12.591956,0,-80.19,0.4058,63.56,117.87,8,273.96,53.09,53.29,0.39,0.36,68.01,0.15,65.5,3,0.113,45.17,0.064,1.0037671877943115,0.0,5G NSA,Nominal,n260,Browse,Driving,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00023598,S042_02359,2025-08-03 14:27:12.591956,0,-75.6,0.3773,67.79,112.02,8,273.38,14.3,13.2,0.69,0.67,61.98,0.14,59.8,5,0.095,9.41,0.068,0.923076923076923,0.07692307692307698,5G NSA,Nominal,n260,Call,Driving,Clear,Low,Medium,Light,afternoon
synnetqos_m_00023599,S042_02359,2025-08-03 14:28:12.591956,1,-110.55,0.1047,181.95,146.43,8,10.5,326.13,10.11,2.11,2.01,309.09,1.02,309.4,9,0.104,7.89,0.182,0.030999908012142394,0.9690000919878576,5G NSA,Nominal,n260,Gaming,Driving,Clear,Low,High,Moderate,afternoon
synnetqos_m_00023600,S042_02359,2025-08-03 14:29:12.591956,0,-63.63,0.13,153.22,105.03,8,288.63,129.26,117.19,0.27,0.25,33.71,0.06,34.9,2,0.086,75.18,0.153,0.9066223116199907,0.09337768838000926,5G NSA,Nominal,n260,Browse,Driving,Clear,Low,Medium,Moderate,afternoon
synnetqos_m_00023601,S042_02360,2025-08-07 11:30:28.547502,0,-59.38,0.5196,50.0,94.64,10,565.86,350.47,319.29,4.71,4.54,16.58,0.05,17.0,2,0.111,266.77,0.05,0.9110337546722972,0.08896624532770281,5G SA,Nominal,n78,Gaming,Walking,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023602,S042_02360,2025-08-07 11:31:28.547502,0,-58.97,0.5196,50.0,95.47,10,567.8,4.35,4.07,0.84,0.88,13.26,0.03,8.2,1,0.106,3.25,0.05,0.9356321839080461,0.06436781609195386,5G SA,Nominal,n78,Call,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00023603,S042_02360,2025-08-07 11:32:28.547502,0,-50.0,0.5196,50.0,83.18,10,561.67,329.12,329.33,8.37,8.58,18.46,0.05,12.6,0,0.099,243.95,0.05,1.0006380651434126,0.0,5G SA,Nominal,n78,Gaming,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00023604,S042_02360,2025-08-07 11:33:28.547502,0,-59.56,0.303,81.25,94.01,10,561.42,8.38,8.61,0.85,0.82,13.84,0.04,14.4,1,0.06,3.85,0.081,1.0274463007159902,0.0,5G SA,Nominal,n78,Call,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00023605,S042_02360,2025-08-07 11:34:28.547502,0,-70.9,0.5196,50.0,101.83,10,547.85,515.99,506.98,6.87,6.64,18.15,0.03,16.1,0,0.071,269.65,0.05,0.9825384212872342,0.01746157871276577,5G SA,Nominal,n78,Gaming,Walking,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023606,S042_02360,2025-08-07 11:35:28.547502,0,-66.31,0.5196,50.0,103.12,8,604.9,198.99,197.5,0.61,0.59,13.97,0.01,14.0,0,0.136,201.23,0.05,0.9925121865420372,0.007487813457962789,5G SA,Nominal,n78,Browse,Static,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023607,S042_02360,2025-08-07 11:36:28.547502,0,-53.95,0.5196,50.0,90.25,8,262.4,91.32,93.37,0.26,0.27,23.4,0.04,26.5,0,0.087,60.96,0.05,1.0224485326325012,0.0,5G SA,Nominal,n78,Browse,Static,Clear,Medium,High,Light,morning
synnetqos_m_00023608,S042_02360,2025-08-07 11:37:28.547502,0,-50.0,0.5196,50.0,74.9,8,261.91,7.84,7.71,0.55,0.56,13.49,0.05,12.0,0,0.107,6.18,0.05,0.9834183673469388,0.01658163265306123,5G SA,Nominal,n78,Call,Static,Clear,Medium,High,Light,morning
synnetqos_m_00023609,S042_02360,2025-08-07 11:38:28.547502,0,-51.71,0.5196,50.0,88.81,8,1032.57,748.69,692.09,1.15,1.18,17.6,0.02,10.7,0,0.105,542.72,0.05,0.9244012875823104,0.07559871241768956,5G SA,Nominal,n78,Browse,Static,Clear,Medium,Low,Light,morning
synnetqos_m_00023610,S042_02360,2025-08-07 11:39:28.547502,0,-64.95,0.5196,50.0,97.37,8,251.21,87.39,83.18,0.24,0.23,20.13,0.04,21.4,0,0.115,71.57,0.05,0.9518251516191785,0.04817484838082153,5G SA,Nominal,n78,Browse,Static,Clear,Medium,High,Heavy,morning
synnetqos_m_00023611,S042_02361,2025-08-08 07:27:19.428083,0,-103.44,0.0163,1102.67,140.43,10,55.01,49.11,48.39,0.13,0.12,89.04,0.17,86.2,0,0.104,37.65,1.103,0.9853390348197923,0.014660965180207652,5G SA,Nominal,n77,Call,Walking,Clear,Medium,Medium,Light,morning
synnetqos_m_00023612,S042_02361,2025-08-08 07:28:19.428083,1,-111.28,0.0155,1161.94,146.47,14,24.25,138.42,24.25,1.66,1.64,145.42,0.34,145.0,6,0.103,18.82,1.162,0.17519144632278574,0.8248085536772143,5G SA,Nominal,n77,Browse,Driving,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023613,S042_02361,2025-08-08 07:29:19.428083,1,-118.33,0.0106,1699.29,147.89,14,0.0,440.21,0.0,250.0,0.0,259.4,0.64,262.9,4,0.082,0.0,1.699,0.0,1.0,5G SA,Nominal,n77,Streaming,Driving,Clear,Medium,High,Heavy,morning
synnetqos_m_00023614,S042_02361,2025-08-08 07:30:19.428083,1,-122.15,0.0095,1901.7,151.09,14,8.91,128.44,8.52,3.1,3.03,173.39,0.4,172.6,2,0.091,5.83,1.902,0.06633447524135783,0.9336655247586422,5G SA,Nominal,n77,Gaming,Driving,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023615,S042_02361,2025-08-08 07:31:19.428083,1,-119.69,0.0116,1552.45,146.17,14,0.42,360.9,0.42,2.86,0.15,173.96,0.43,166.5,3,0.087,0.27,1.552,0.0011637572734829592,0.998836242726517,5G SA,Nominal,n77,Gaming,Driving,Clear,Medium,Medium,Light,morning
synnetqos_m_00023616,S042_02361,2025-08-08 07:32:19.428083,0,-105.12,0.0209,862.49,136.86,14,40.32,7.86,7.8,0.8,0.78,110.53,0.28,112.6,2,0.067,3.91,0.862,0.9923664122137404,0.007633587786259555,5G SA,Nominal,n77,Call,Driving,Clear,Medium,Medium,Light,morning
synnetqos_m_00023617,S042_02361,2025-08-08 07:33:19.428083,0,-99.28,0.0173,1043.24,130.38,14,91.63,175.16,91.63,11.37,11.85,106.58,0.2,109.5,2,0.079,54.57,1.043,0.5231217172870518,0.4768782827129482,5G SA,Nominal,n77,Gaming,Driving,Clear,Medium,Medium,Light,morning
synnetqos_m_00023618,S042_02361,2025-08-08 07:34:19.428083,0,-116.29,0.0174,1034.61,146.93,14,9.68,10.42,9.68,1.4,1.38,137.42,0.47,144.3,2,0.046,3.37,1.035,0.9289827255278311,0.07101727447216888,5G SA,Nominal,n77,Call,Driving,Clear,Medium,Medium,Moderate,morning
synnetqos_m_00023619,S042_02361,2025-08-08 07:35:19.428083,1,-125.13,0.0104,1727.21,152.9,14,0.0,9.16,0.0,1.45,0.0,166.76,0.29,163.1,6,0.101,0.0,1.727,0.0,1.0,5G SA,Nominal,n77,Browse,Driving,Clear,Medium,Medium,Light,morning
synnetqos_m_00023620,S042_02361,2025-08-08 07:36:19.428083,1,-118.73,0.0102,1757.48,147.28,14,0.0,20.52,0.0,0.42,0.0,151.64,0.62,146.5,5,0.108,0.0,1.757,0.0,1.0,5G SA,Nominal,n77,Call,Driving,Clear,Medium,Medium,Light,morning
synnetqos_m_00023621,S042_02362,2025-07-30 01:49:03.290434,1,-92.53,0.0327,550.0,128.94,8,14.88,115.94,14.17,24.95,2.11,197.26,0.42,199.5,0,0.106,11.25,0.55,0.12221838882180439,0.8777816111781956,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Medium,High,Heavy,night
synnetqos_m_00023622,S042_02362,2025-07-30 01:50:03.290434,0,-76.62,0.0327,550.0,115.03,8,72.96,11.72,11.55,3.72,3.89,74.57,0.11,76.0,0,0.139,12.07,0.55,0.9854948805460751,0.014505119453924853,4G,Nominal,LTE_Anchor,Gaming,Static,Clear,Medium,Medium,Moderate,night
synnetqos_m_00023623,S042_02362,2025-07-30 01:51:03.290434,1,-101.91,0.0327,550.0,135.53,8,12.58,7.34,6.79,0.12,0.11,177.51,0.33,175.4,0,0.095,4.82,0.55,0.9250681198910082,0.07493188010899177,4G,Nominal,LTE_Anchor,Browse,Static,Clear,Medium,Medium,Moderate,night
synnetqos_m_00023624,S042_02362,2025-07-30 01:52:03.290434,0,-85.1,0.0327,550.0,121.05,8,60.37,49.62,45.1,24.03,8.15,109.2,0.22,100.2,0,0.146,49.46,0.55,0.9089076985086659,0.09109230149133407,4G,Nominal,LTE_Anchor,Streaming,Static,Clear,Medium,Medium,Moderate,night
