measurement_id,session_id,service_degraded,items
synnetqos_m_00029196,S042_02919,1,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029197,S042_02919,1,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029198,S042_02919,1,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029199,S042_02919,1,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029200,S042_02919,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029201,S042_02920,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00029202,S042_02920,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029203,S042_02920,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029204,S042_02920,1,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029205,S042_02920,1,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00029206,S042_02920,0,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029207,S042_02920,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029208,S042_02920,0,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029209,S042_02920,0,app_type=Browse;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029210,S042_02920,0,app_type=Streaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029211,S042_02921,0,app_type=Call;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029212,S042_02921,0,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029213,S042_02921,1,app_type=Streaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029214,S042_02921,0,app_type=Browse;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029215,S042_02921,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029216,S042_02921,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029217,S042_02921,0,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029218,S042_02921,0,app_type=Call;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029219,S042_02921,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029220,S042_02921,0,app_type=Call;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029221,S042_02922,0,app_type=Call;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029222,S042_02922,0,app_type=Browse;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029223,S042_02922,0,app_type=Call;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029224,S042_02922,0,app_type=Call;band=n41;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029225,S042_02922,0,app_type=Call;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029226,S042_02922,0,app_type=Gaming;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029227,S042_02922,0,app_type=Call;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029228,S042_02922,0,app_type=Streaming;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029229,S042_02922,0,app_type=Streaming;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029230,S042_02922,0,app_type=Gaming;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029231,S042_02923,0,app_type=Call;band=n257;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029232,S042_02923,1,app_type=Streaming;band=n257;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00029233,S042_02923,1,app_type=Call;band=n257;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029234,S042_02923,1,app_type=Gaming;band=n257;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029235,S042_02923,1,app_type=Streaming;band=n257;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
