algorithm,support,itemsets,item_count,itemset_text
apriori,0.05712,app_type=Browse;service_degraded=0;signal_strength_dbm=signal_strong,3,app_type=Browse;service_degraded=0;signal_strength_dbm=signal_strong
apriori,0.05712,congestion_level=High;jitter_ms=jitter_low;network_type=5G_SA,3,congestion_level=High;jitter_ms=jitter_low;network_type=5G_SA
apriori,0.05712,downlink_shortfall_fraction=shortfall_low;service_degraded=1,2,downlink_shortfall_fraction=shortfall_low;service_degraded=1
apriori,0.0571,app_type=Call;congestion_level=Medium;tower_load=Moderate,3,app_type=Call;congestion_level=Medium;tower_load=Moderate
apriori,0.0571,band=LTE_Anchor;signal_strength_dbm=signal_moderate;weather=Clear,3,band=LTE_Anchor;signal_strength_dbm=signal_moderate;weather=Clear
apriori,0.0571,network_type=4G;signal_strength_dbm=signal_moderate;weather=Clear,3,network_type=4G;signal_strength_dbm=signal_moderate;weather=Clear
apriori,0.05708,congestion_level=High;movement_speed=Static;tower_load=Light,3,congestion_level=High;movement_speed=Static;tower_load=Light
apriori,0.05708,infrastructure_profile=Moderately_Degraded;latency_ms=latency_high;service_degraded=1,3,infrastructure_profile=Moderately_Degraded;latency_ms=latency_high;service_degraded=1
apriori,0.05708,infrastructure_profile=Moderately_Degraded;latency_ms=latency_high,2,infrastructure_profile=Moderately_Degraded;latency_ms=latency_high
apriori,0.05706,band=n78;congestion_level=Low;tower_load=Light,3,band=n78;congestion_level=Low;tower_load=Light
apriori,0.05706,band=n78;congestion_level=Low,2,band=n78;congestion_level=Low
apriori,0.05704,app_type=Gaming;infrastructure_profile=Nominal;signal_strength_dbm=signal_weak,3,app_type=Gaming;infrastructure_profile=Nominal;signal_strength_dbm=signal_weak
apriori,0.057,congestion_level=Medium;signal_strength_dbm=signal_strong;tower_load=Moderate,3,congestion_level=Medium;signal_strength_dbm=signal_strong;tower_load=Moderate
apriori,0.057,network_type=5G_SA;obstruction_level=High,2,network_type=5G_SA;obstruction_level=High
apriori,0.05698,app_type=Gaming;infrastructure_profile=Nominal;tower_load=Moderate,3,app_type=Gaming;infrastructure_profile=Nominal;tower_load=Moderate
apriori,0.05698,congestion_level=Medium;offered_downlink_mbps=offered_moderate;tower_load=Moderate,3,congestion_level=Medium;offered_downlink_mbps=offered_moderate;tower_load=Moderate
apriori,0.05698,infrastructure_profile=Nominal;offered_downlink_mbps=offered_high;signal_strength_dbm=signal_strong,3,infrastructure_profile=Nominal;offered_downlink_mbps=offered_high;signal_strength_dbm=signal_strong
apriori,0.05696,infrastructure_profile=Nominal;time_of_day=afternoon;tower_load=Moderate,3,infrastructure_profile=Nominal;time_of_day=afternoon;tower_load=Moderate
apriori,0.05696,band=n28;congestion_level=High,2,band=n28;congestion_level=High
apriori,0.05692,app_type=Call;offered_downlink_mbps=offered_moderate;weather=Clear,3,app_type=Call;offered_downlink_mbps=offered_moderate;weather=Clear
apriori,0.05692,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;signal_strength_dbm=signal_very_weak,3,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;signal_strength_dbm=signal_very_weak
apriori,0.05692,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_very_high,3,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_very_high
apriori,0.0569,band=n78;offered_downlink_mbps=offered_high;service_degraded=0,3,band=n78;offered_downlink_mbps=offered_high;service_degraded=0
apriori,0.0569,offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong,3,offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong
apriori,0.05688,app_type=Call;infrastructure_profile=Nominal;tower_load=Moderate,3,app_type=Call;infrastructure_profile=Nominal;tower_load=Moderate
apriori,0.05688,congestion_level=High;downlink_shortfall_fraction=shortfall_low;network_type=5G_SA,3,congestion_level=High;downlink_shortfall_fraction=shortfall_low;network_type=5G_SA
apriori,0.05688,infrastructure_profile=Moderately_Degraded;service_degraded=0;tower_load=Light,3,infrastructure_profile=Moderately_Degraded;service_degraded=0;tower_load=Light
apriori,0.05686,jitter_ms=jitter_low;signal_strength_dbm=signal_moderate;tower_load=Moderate,3,jitter_ms=jitter_low;signal_strength_dbm=signal_moderate;tower_load=Moderate
apriori,0.05684,app_type=Call;latency_ms=latency_moderate;obstruction_level=Low,3,app_type=Call;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.0568,app_type=Call;network_type=5G_NSA;service_degraded=0,3,app_type=Call;network_type=5G_NSA;service_degraded=0
apriori,0.0568,infrastructure_profile=Nominal;network_type=5G_SA;weather=Rainy,3,infrastructure_profile=Nominal;network_type=5G_SA;weather=Rainy
apriori,0.05678,band=LTE_Anchor;movement_speed=Walking;tower_load=Light,3,band=LTE_Anchor;movement_speed=Walking;tower_load=Light
apriori,0.05678,band=n28;infrastructure_profile=Nominal;movement_speed=Static,3,band=n28;infrastructure_profile=Nominal;movement_speed=Static
apriori,0.05678,congestion_level=High;movement_speed=Static;time_of_day=morning,3,congestion_level=High;movement_speed=Static;time_of_day=morning
apriori,0.05678,movement_speed=Walking;network_type=4G;tower_load=Light,3,movement_speed=Walking;network_type=4G;tower_load=Light
apriori,0.05676,app_type=Browse;jitter_ms=jitter_moderate;movement_speed=Walking,3,app_type=Browse;jitter_ms=jitter_moderate;movement_speed=Walking
apriori,0.05676,band=n28;network_type=5G_NSA;service_degraded=0,3,band=n28;network_type=5G_NSA;service_degraded=0
apriori,0.05676,downlink_shortfall_fraction=shortfall_high;jitter_ms=jitter_moderate,2,downlink_shortfall_fraction=shortfall_high;jitter_ms=jitter_moderate
apriori,0.05674,band=n28;latency_ms=latency_low,2,band=n28;latency_ms=latency_low
apriori,0.05672,app_type=Browse;band=n78;infrastructure_profile=Nominal,3,app_type=Browse;band=n78;infrastructure_profile=Nominal
apriori,0.05672,app_type=Browse;movement_speed=Walking;service_degraded=0,3,app_type=Browse;movement_speed=Walking;service_degraded=0
apriori,0.05672,app_type=Call;movement_speed=Walking;tower_load=Light,3,app_type=Call;movement_speed=Walking;tower_load=Light
apriori,0.05672,band=n28;jitter_ms=jitter_low;latency_ms=latency_low,3,band=n28;jitter_ms=jitter_low;latency_ms=latency_low
apriori,0.05672,congestion_level=High;latency_ms=latency_high;offered_downlink_mbps=offered_high,3,congestion_level=High;latency_ms=latency_high;offered_downlink_mbps=offered_high
apriori,0.05672,downlink_shortfall_fraction=shortfall_low;network_type=5G_NSA;tower_load=Moderate,3,downlink_shortfall_fraction=shortfall_low;network_type=5G_NSA;tower_load=Moderate
apriori,0.05672,downlink_shortfall_fraction=shortfall_low;time_of_day=evening;tower_load=Light,3,downlink_shortfall_fraction=shortfall_low;time_of_day=evening;tower_load=Light
apriori,0.05672,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;time_of_day=morning,3,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;time_of_day=morning
apriori,0.0567,app_type=Streaming;latency_ms=latency_moderate;network_type=5G_SA,3,app_type=Streaming;latency_ms=latency_moderate;network_type=5G_SA
apriori,0.05668,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_moderate;tower_load=Moderate,3,downlink_shortfall_fraction=shortfall_low;signal_strength_dbm=signal_moderate;tower_load=Moderate
apriori,0.05666,network_type=5G_NSA;service_degraded=1;tower_load=Moderate,3,network_type=5G_NSA;service_degraded=1;tower_load=Moderate
apriori,0.05666,offered_downlink_mbps=offered_high;time_of_day=morning;weather=Clear,3,offered_downlink_mbps=offered_high;time_of_day=morning;weather=Clear
apriori,0.05662,obstruction_level=High;signal_strength_dbm=signal_very_weak;weather=Clear,3,obstruction_level=High;signal_strength_dbm=signal_very_weak;weather=Clear
apriori,0.05662,infrastructure_profile=Moderately_Degraded;tower_load=Moderate,2,infrastructure_profile=Moderately_Degraded;tower_load=Moderate
apriori,0.0566,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low,3,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low
apriori,0.0566,infrastructure_profile=Nominal;obstruction_level=Low;offered_downlink_mbps=offered_low,3,infrastructure_profile=Nominal;obstruction_level=Low;offered_downlink_mbps=offered_low
apriori,0.0566,band=n77;weather=Clear,2,band=n77;weather=Clear
apriori,0.05658,congestion_level=Medium;movement_speed=Static;offered_downlink_mbps=offered_very_high,3,congestion_level=Medium;movement_speed=Static;offered_downlink_mbps=offered_very_high
apriori,0.05658,service_degraded=1;time_of_day=afternoon;tower_load=Light,3,service_degraded=1;time_of_day=afternoon;tower_load=Light
apriori,0.05656,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA;time_of_day=night,3,downlink_shortfall_fraction=shortfall_low;network_type=5G_SA;time_of_day=night
apriori,0.05656,latency_ms=latency_high;signal_strength_dbm=signal_very_weak;weather=Clear,3,latency_ms=latency_high;signal_strength_dbm=signal_very_weak;weather=Clear
apriori,0.05656,network_type=5G_NSA;service_degraded=1;time_of_day=morning,3,network_type=5G_NSA;service_degraded=1;time_of_day=morning
apriori,0.05656,service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night,3,service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night
apriori,0.0565,movement_speed=Walking;service_degraded=1;time_of_day=night,3,movement_speed=Walking;service_degraded=1;time_of_day=night
apriori,0.0565,obstruction_level=Medium;service_degraded=1;time_of_day=evening,3,obstruction_level=Medium;service_degraded=1;time_of_day=evening
apriori,0.05648,jitter_ms=jitter_low;network_type=5G_NSA;time_of_day=afternoon,3,jitter_ms=jitter_low;network_type=5G_NSA;time_of_day=afternoon
apriori,0.05646,infrastructure_profile=Nominal;time_of_day=night;tower_load=Moderate,3,infrastructure_profile=Nominal;time_of_day=night;tower_load=Moderate
apriori,0.05644,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_high;tower_load=Light,3,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_high;tower_load=Light
apriori,0.05644,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low;service_degraded=1,3,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low;service_degraded=1
apriori,0.05642,app_type=Browse;latency_ms=latency_moderate;obstruction_level=Low,3,app_type=Browse;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.05642,signal_strength_dbm=signal_strong;tower_load=Moderate;weather=Clear,3,signal_strength_dbm=signal_strong;tower_load=Moderate;weather=Clear
apriori,0.05642,band=n78;signal_strength_dbm=signal_very_weak,2,band=n78;signal_strength_dbm=signal_very_weak
apriori,0.0564,congestion_level=Medium;jitter_ms=jitter_low;weather=Rainy,3,congestion_level=Medium;jitter_ms=jitter_low;weather=Rainy
apriori,0.05638,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;signal_strength_dbm=signal_weak,3,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;signal_strength_dbm=signal_weak
apriori,0.05636,congestion_level=High;downlink_shortfall_fraction=shortfall_low;movement_speed=Walking,3,congestion_level=High;downlink_shortfall_fraction=shortfall_low;movement_speed=Walking
apriori,0.05632,app_type=Call;network_type=5G_NSA;offered_downlink_mbps=offered_low,3,app_type=Call;network_type=5G_NSA;offered_downlink_mbps=offered_low
apriori,0.05632,app_type=Streaming;latency_ms=latency_moderate;obstruction_level=Low,3,app_type=Streaming;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.05632,infrastructure_profile=Nominal;obstruction_level=Medium;offered_downlink_mbps=offered_low,3,infrastructure_profile=Nominal;obstruction_level=Medium;offered_downlink_mbps=offered_low
apriori,0.0563,app_type=Gaming;downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate,3,app_type=Gaming;downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate
apriori,0.05628,movement_speed=Walking;time_of_day=afternoon;tower_load=Light,3,movement_speed=Walking;time_of_day=afternoon;tower_load=Light
apriori,0.05626,app_type=Call;band=n78;infrastructure_profile=Nominal,3,app_type=Call;band=n78;infrastructure_profile=Nominal
apriori,0.05626,band=n78;latency_ms=latency_moderate;offered_downlink_mbps=offered_very_high,3,band=n78;latency_ms=latency_moderate;offered_downlink_mbps=offered_very_high
apriori,0.05626,congestion_level=Medium;jitter_ms=jitter_moderate;obstruction_level=Medium,3,congestion_level=Medium;jitter_ms=jitter_moderate;obstruction_level=Medium
apriori,0.05624,congestion_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1,3,congestion_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1
apriori,0.0562,jitter_ms=jitter_moderate;movement_speed=Walking;offered_downlink_mbps=offered_moderate,3,jitter_ms=jitter_moderate;movement_speed=Walking;offered_downlink_mbps=offered_moderate
apriori,0.05618,app_type=Gaming;latency_ms=latency_moderate;network_type=5G_SA,3,app_type=Gaming;latency_ms=latency_moderate;network_type=5G_SA
apriori,0.05618,band=LTE_Anchor;latency_ms=latency_high;movement_speed=Static,3,band=LTE_Anchor;latency_ms=latency_high;movement_speed=Static
apriori,0.05618,latency_ms=latency_high;movement_speed=Static;network_type=4G,3,latency_ms=latency_high;movement_speed=Static;network_type=4G
apriori,0.05618,latency_ms=latency_high;time_of_day=morning;weather=Clear,3,latency_ms=latency_high;time_of_day=morning;weather=Clear
apriori,0.05616,app_type=Gaming;latency_ms=latency_moderate;obstruction_level=Low,3,app_type=Gaming;latency_ms=latency_moderate;obstruction_level=Low
apriori,0.05616,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;offered_downlink_mbps=offered_very_high,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low;offered_downlink_mbps=offered_very_high
apriori,0.05616,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_moderate;service_degraded=1,3,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_moderate;service_degraded=1
apriori,0.05616,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_moderate,2,downlink_shortfall_fraction=shortfall_extreme;offered_downlink_mbps=offered_moderate
apriori,0.05614,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;time_of_day=afternoon,3,infrastructure_profile=Nominal;signal_strength_dbm=signal_weak;time_of_day=afternoon
apriori,0.05612,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;time_of_day=afternoon,3,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;time_of_day=afternoon
apriori,0.05612,latency_ms=latency_moderate;obstruction_level=Medium;time_of_day=night,3,latency_ms=latency_moderate;obstruction_level=Medium;time_of_day=night
apriori,0.0561,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;latency_ms=latency_moderate,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;latency_ms=latency_moderate
apriori,0.05608,congestion_level=High;network_type=5G_SA;obstruction_level=Medium,3,congestion_level=High;network_type=5G_SA;obstruction_level=Medium
apriori,0.05608,latency_ms=latency_moderate;network_type=5G_NSA;tower_load=Moderate,3,latency_ms=latency_moderate;network_type=5G_NSA;tower_load=Moderate
apriori,0.05606,app_type=Gaming;jitter_ms=jitter_moderate;movement_speed=Walking,3,app_type=Gaming;jitter_ms=jitter_moderate;movement_speed=Walking
apriori,0.05606,app_type=Streaming;jitter_ms=jitter_low;signal_strength_dbm=signal_strong,3,app_type=Streaming;jitter_ms=jitter_low;signal_strength_dbm=signal_strong
apriori,0.05606,band=LTE_Anchor;latency_ms=latency_high;tower_load=Light,3,band=LTE_Anchor;latency_ms=latency_high;tower_load=Light
apriori,0.05606,congestion_level=Medium;movement_speed=Static;signal_strength_dbm=signal_strong,3,congestion_level=Medium;movement_speed=Static;signal_strength_dbm=signal_strong
apriori,0.05606,infrastructure_profile=Moderately_Degraded;movement_speed=Static;service_degraded=0,3,infrastructure_profile=Moderately_Degraded;movement_speed=Static;service_degraded=0
apriori,0.05606,latency_ms=latency_high;network_type=4G;tower_load=Light,3,latency_ms=latency_high;network_type=4G;tower_load=Light
apriori,0.05606,latency_ms=latency_high;signal_strength_dbm=signal_weak;tower_load=Light,3,latency_ms=latency_high;signal_strength_dbm=signal_weak;tower_load=Light
